iter	RMSE
3215	4.04673071
3216	4.046636307
3217	4.046431179
3218	4.046318878
3219	4.046198847
3220	4.046028841
3221	4.045862211
3222	4.045808679
3223	4.045745846
3224	4.045567983
3225	4.045503724
3226	4.045289123
3227	4.045103565
3228	4.044710075
3229	4.044498758
3230	4.044262381
3231	4.044175101
3232	4.044073163
3233	4.043822544
3234	4.043674522
3235	4.043512435
3236	4.043314121
3237	4.043254204
3238	4.043186546
3239	4.043005624
3240	4.042842552
3241	4.042747285
3242	4.042635715
3243	4.042461406
3244	4.042237581
3245	4.042030845
3246	4.041882595
3247	4.041765059
3248	4.041304331
3249	4.041100048
3250	4.040937884
3251	4.04060598
3252	4.040504309
3253	4.040307684
3254	4.0401408
3255	4.040009918
3256	4.039962545
3257	4.039774925
3258	4.03962956
3259	4.039496
3260	4.039403522
3261	4.039304197
3262	4.039252306
3263	4.039211562
3264	4.039013353
3265	4.038909974
3266	4.038752184
3267	4.0385765
3268	4.038514189
3269	4.038420419
3270	4.038230992
3271	4.038137716
3272	4.038029133
3273	4.03777496
3274	4.037646079
3275	4.037536744
3276	4.03720596
3277	4.037116106
3278	4.037076185
3279	4.036986586
3280	4.036816084
3281	4.03677792
3282	4.036648232
3283	4.036421353
3284	4.036203383
3285	4.035999337
3286	4.035902448
3287	4.035655141
3288	4.035546332
3289	4.03533126
3290	4.0351472
3291	4.03504789
3292	4.03493463
3293	4.034682955
3294	4.034591456
3295	4.034419425
3296	4.034219165
3297	4.034128616
3298	4.034010591
3299	4.033686447
3300	4.033471077
3301	4.033436897
3302	4.032946329
3303	4.032496424
3304	4.03239885
3305	4.032291753
3306	4.032080214
3307	4.031970767
3308	4.031770391
3309	4.031704816
3310	4.031651581
3311	4.031543764
3312	4.031392685
3313	4.031073487
3314	4.030926023
3315	4.030608174
3316	4.03052275
3317	4.030380771
3318	4.030192573
3319	4.030046702
3320	4.02999783
3321	4.029752932
3322	4.029569948
3323	4.029478486
3324	4.029427959
3325	4.029302415
3326	4.029118906
3327	4.028996789
3328	4.028786654
3329	4.028665834
3330	4.028552478
3331	4.028445081
3332	4.028379781
3333	4.027996661
3334	4.027887929
3335	4.027574708
3336	4.027411283
3337	4.027123164
3338	4.026903485
3339	4.026694211
3340	4.026582856
3341	4.026419689
3342	4.026217284
3343	4.026057019
3344	4.025962131
3345	4.025837389
3346	4.025748836
3347	4.025368029
3348	4.025256777
3349	4.02504146
3350	4.02472747
3351	4.024569617
3352	4.024447125
3353	4.024408791
3354	4.024212715
3355	4.024007528
3356	4.023869806
3357	4.023570395
3358	4.023378718
3359	4.023315296
3360	4.023266086
3361	4.023088628
3362	4.022780249
3363	4.022661626
3364	4.022404679
3365	4.022322812
3366	4.022230761
3367	4.022099489
3368	4.021898491
3369	4.021790071
3370	4.021584132
3371	4.021406364
3372	4.021100063
3373	4.020927651
3374	4.020607415
3375	4.020307178
3376	4.020223459
3377	4.019977472
3378	4.019498194
3379	4.019203944
3380	4.019002206
3381	4.018913286
3382	4.018649138
3383	4.018448639
3384	4.018232507
3385	4.018174732
3386	4.018019884
3387	4.017812696
3388	4.017705112
3389	4.017648438
3390	4.017523999
3391	4.017401798
3392	4.017221517
3393	4.017076215
3394	4.016969584
3395	4.016764622
3396	4.016613477
3397	4.016520862
3398	4.016442369
3399	4.016297581
3400	4.016141917
3401	4.015670706
3402	4.015422885
3403	4.015099312
3404	4.015022338
3405	4.01481925
3406	4.014729772
3407	4.014530694
3408	4.014336519
3409	4.014183962
3410	4.014135842
3411	4.014029356
3412	4.013996555
3413	4.013797528
3414	4.013739298
3415	4.013587866
3416	4.013525925
3417	4.013278253
3418	4.01306865
3419	4.012598896
3420	4.012295399
3421	4.01210043
3422	4.011841205
3423	4.01158711
3424	4.011452348
3425	4.011242599
3426	4.011074364
3427	4.011028194
3428	4.010923938
3429	4.010837476
3430	4.010646772
3431	4.010614889
3432	4.010415267
3433	4.010334122
3434	4.010139184
3435	4.010062674
3436	4.009821885
3437	4.009634964
3438	4.009537381
3439	4.009338536
3440	4.009283613
3441	4.009090497
3442	4.008919402
3443	4.008769456
3444	4.008619545
3445	4.008501312
3446	4.00838905
3447	4.0079295
3448	4.007827244
3449	4.007609832
3450	4.007412226
3451	4.007199572
3452	4.006985732
3453	4.006614983
3454	4.006422697
3455	4.006312652
3456	4.006215121
3457	4.006005517
3458	4.005948484
3459	4.005892505
3460	4.005771109
3461	4.005629835
3462	4.005436964
3463	4.005269104
3464	4.005079881
3465	4.004932563
3466	4.004618933
3467	4.00398406
3468	4.003869216
3469	4.003824822
3470	4.003671133
3471	4.003591515
3472	4.003387445
3473	4.003148202
3474	4.003052745
3475	4.002957587
3476	4.00275191
3477	4.002639603
3478	4.002541727
3479	4.00236116
3480	4.002155614
3481	4.001856972
3482	4.001673686
3483	4.001571842
3484	4.001460353
3485	4.001398077
3486	4.001292505
3487	4.001192645
3488	4.001078494
3489	4.000830503
3490	4.000722418
3491	4.000428651
3492	4.000391406
3493	4.000301959
3494	4.000182345
3495	3.999992847
3496	3.999741727
3497	3.999666994
3498	3.999582907
3499	3.99941592
3500	3.99905379
3501	3.998942411
3502	3.998785079
3503	3.998557927
3504	3.998360821
3505	3.998003426
3506	3.997835421
3507	3.997212007
3508	3.997080142
3509	3.996992465
3510	3.996703761
3511	3.996648954
3512	3.996037668
3513	3.995863436
3514	3.995753597
3515	3.99531627
3516	3.995210144
3517	3.994925561
3518	3.994745384
3519	3.994682541
3520	3.994499161
3521	3.99424068
3522	3.994078368
3523	3.99398098
3524	3.993804744
3525	3.993531664
3526	3.993500563
3527	3.993407007
3528	3.993366518
3529	3.993196402
3530	3.993100338
3531	3.992936249
3532	3.992657149
3533	3.992544634
3534	3.99237182
3535	3.992232577
3536	3.99211413
3537	3.992048736
3538	3.991868946
3539	3.991592371
3540	3.991505674
3541	3.991444615
3542	3.991250826
3543	3.991195587
3544	3.991053149
3545	3.990853176
3546	3.990665234
3547	3.990386441
3548	3.990189051
3549	3.990128006
3550	3.989969686
3551	3.989875625
3552	3.989782627
3553	3.989645879
3554	3.989297347
3555	3.989160379
3556	3.988969275
3557	3.988551016
3558	3.988287512
3559	3.988091108
3560	3.987987151
3561	3.987827757
3562	3.987560836
3563	3.987445152
3564	3.987331766
3565	3.987176314
3566	3.987068764
3567	3.986987714
3568	3.986824962
3569	3.986555969
3570	3.986473905
3571	3.986321744
3572	3.986265121
3573	3.986124141
3574	3.98595633
3575	3.985851636
3576	3.98555063
3577	3.985366472
3578	3.985252149
3579	3.984993104
3580	3.984798023
3581	3.984665724
3582	3.98447859
3583	3.984327041
3584	3.984096195
3585	3.984036825
3586	3.98378964
3587	3.983499022
3588	3.983243704
3589	3.983043477
3590	3.98287448
3591	3.982740198
3592	3.982662774
3593	3.982531157
3594	3.982416168
3595	3.982336587
3596	3.982155139
3597	3.981968192
3598	3.981876522
3599	3.981788487
3600	3.981503505
3601	3.981053176
3602	3.980795403
3603	3.980505755
3604	3.980401947
3605	3.98022658
3606	3.979634004
3607	3.979561118
3608	3.979419544
3609	3.979190815
3610	3.979029332
3611	3.978880017
3612	3.978614431
3613	3.978464683
3614	3.978363712
3615	3.978121549
3616	3.977984876
3617	3.977576729
3618	3.977319722
3619	3.977209381
3620	3.977117149
3621	3.976837541
3622	3.976677959
3623	3.976550098
3624	3.976446522
3625	3.976338237
3626	3.976256914
3627	3.976009662
3628	3.975852577
3629	3.975608492
3630	3.975169171
3631	3.975022368
3632	3.974770381
3633	3.974676721
3634	3.974599102
3635	3.974539967
3636	3.974304972
3637	3.974249498
3638	3.974140386
3639	3.974027389
3640	3.973934934
3641	3.97384555
3642	3.973791269
3643	3.973692302
3644	3.973497057
3645	3.972917983
3646	3.972827665
3647	3.972614378
3648	3.972512011
3649	3.972403319
3650	3.972193085
3651	3.972108497
3652	3.972028495
3653	3.971890917
3654	3.971744394
3655	3.971637888
3656	3.971390792
3657	3.971189049
3658	3.970821047
3659	3.970729273
3660	3.970582715
3661	3.97048045
3662	3.970209216
3663	3.970037526
3664	3.969860258
3665	3.969782088
3666	3.969545234
3667	3.969303105
3668	3.969118709
3669	3.968996747
3670	3.968934842
3671	3.968615185
3672	3.968047487
3673	3.967950669
3674	3.967719412
3675	3.967628689
3676	3.967440148
3677	3.967234625
3678	3.967088148
3679	3.966950353
3680	3.966700967
3681	3.966422099
3682	3.966322029
3683	3.966115913
3684	3.966028602
3685	3.965929012
3686	3.965726873
3687	3.965592192
3688	3.965333253
3689	3.965172499
3690	3.965112589
3691	3.964928973
3692	3.964660238
3693	3.964557866
3694	3.9644578
3695	3.964300892
3696	3.964230252
3697	3.96408359
3698	3.964016434
3699	3.963818398
3700	3.963785719
3701	3.963730463
3702	3.963593941
3703	3.963399713
3704	3.963209179
3705	3.963042766
3706	3.962937943
3707	3.962699992
3708	3.962509475
3709	3.962398425
3710	3.962302697
3711	3.962124463
3712	3.962036722
3713	3.961723623
3714	3.961591958
3715	3.961187541
3716	3.961008161
3717	3.960892091
3718	3.96072549
3719	3.960616358
3720	3.960481699
3721	3.960217161
3722	3.960142331
3723	3.959926132
3724	3.959823178
3725	3.959621068
3726	3.959224606
3727	3.959139327
3728	3.958915301
3729	3.958654171
3730	3.958435924
3731	3.958209463
3732	3.958056
3733	3.957969853
3734	3.957819428
3735	3.957690452
3736	3.957568353
3737	3.957484319
3738	3.957315105
3739	3.957140929
3740	3.95703386
3741	3.956776861
3742	3.956664306
3743	3.956577148
3744	3.956411808
3745	3.956302768
3746	3.956209066
3747	3.956068402
3748	3.955877129
3749	3.955678758
3750	3.955571814
3751	3.955483314
3752	3.95537999
3753	3.955272873
3754	3.955187334
3755	3.954871613
3756	3.954729446
3757	3.954536135
3758	3.954350089
3759	3.954154751
3760	3.954053368
3761	3.953956851
3762	3.953896313
3763	3.953771919
3764	3.953717522
3765	3.953658785
3766	3.953113471
3767	3.953031295
3768	3.952791788
3769	3.952620212
3770	3.952522776
3771	3.952390299
3772	3.95229893
3773	3.952215494
3774	3.951680803
3775	3.951492939
3776	3.951325858
3777	3.951179192
3778	3.950947713
3779	3.950865719
3780	3.950557143
3781	3.950393335
3782	3.95032446
3783	3.950241137
3784	3.949997393
3785	3.949719654
3786	3.949657043
3787	3.949575365
3788	3.949490324
3789	3.949263366
3790	3.948958174
3791	3.948797489
3792	3.948739189
3793	3.948650469
3794	3.948524689
3795	3.948437724
3796	3.948359453
3797	3.948220024
3798	3.948020335
3799	3.947786343
3800	3.947623389
3801	3.947380331
3802	3.947303503
3803	3.947118061
3804	3.946822487
3805	3.946574713
3806	3.94644922
3807	3.946269655
3808	3.946166266
3809	3.945946691
3810	3.945708616
3811	3.945639819
3812	3.945418012
3813	3.945260342
3814	3.945064435
3815	3.944539884
3816	3.944380804
3817	3.944201658
3818	3.944044984
3819	3.943862977
3820	3.943681069
3821	3.943628615
3822	3.943559703
3823	3.943479815
3824	3.943265859
3825	3.943165595
3826	3.942927264
3827	3.94283049
3828	3.942651857
3829	3.942605275
3830	3.942413232
3831	3.942345845
3832	3.94212643
3833	3.941908441
3834	3.941750929
3835	3.941575825
3836	3.941477713
3837	3.941263381
3838	3.941053298
3839	3.940900947
3840	3.94081977
3841	3.94072462
3842	3.940569558
3843	3.940360693
3844	3.940259917
3845	3.940178212
3846	3.940086476
3847	3.939880223
3848	3.939775472
3849	3.939660906
3850	3.939573915
3851	3.939448405
3852	3.939361063
3853	3.939226583
3854	3.939123757
3855	3.938980059
3856	3.938901131
3857	3.938821641
3858	3.938736511
3859	3.938661576
3860	3.938487253
3861	3.938384046
3862	3.93818249
3863	3.938065497
3864	3.937975576
3865	3.937676311
3866	3.937507575
3867	3.93733194
3868	3.93720182
3869	3.937085367
3870	3.936570146
3871	3.936395613
3872	3.936175817
3873	3.935970072
3874	3.935782793
3875	3.93568299
3876	3.935502916
3877	3.93532433
3878	3.935109689
3879	3.935058494
3880	3.934825544
3881	3.934596388
3882	3.934511191
3883	3.934480023
3884	3.934363895
3885	3.934223283
3886	3.934145636
3887	3.934016037
3888	3.933951243
3889	3.933805976
3890	3.933737224
3891	3.93360648
3892	3.933545632
3893	3.933460161
3894	3.933372727
3895	3.933130181
3896	3.93303268
3897	3.932880518
3898	3.932752689
3899	3.932675433
3900	3.932620428
3901	3.93244437
3902	3.932384689
3903	3.93230094
3904	3.932065002
3905	3.931969964
3906	3.931939521
3907	3.931708307
3908	3.931633767
3909	3.931569608
3910	3.931486019
3911	3.931407979
3912	3.931288697
3913	3.931191315
3914	3.93093342
3915	3.930760994
3916	3.930647328
3917	3.93056557
3918	3.930449061
3919	3.929943201
3920	3.929767213
3921	3.929563089
3922	3.929407806
3923	3.929324399
3924	3.929087089
3925	3.928975997
3926	3.928880106
3927	3.928735616
3928	3.928669612
3929	3.928516857
3930	3.928155885
3931	3.928028803
3932	3.927739952
3933	3.927248244
3934	3.927052988
3935	3.926891756
3936	3.926861234
3937	3.926792361
3938	3.926709046
3939	3.92648524
3940	3.926136181
3941	3.926060557
3942	3.925921914
3943	3.925404751
3944	3.925328329
3945	3.925177141
3946	3.925103935
3947	3.924761846
3948	3.924595152
3949	3.924389534
3950	3.924276789
3951	3.924162051
3952	3.924003869
3953	3.923878963
3954	3.923783585
3955	3.923602413
3956	3.923432406
3957	3.923259375
3958	3.923088196
3959	3.922992859
3960	3.922908122
3961	3.922843838
3962	3.922665214
3963	3.92251141
3964	3.922406234
3965	3.922326354
3966	3.922204138
3967	3.922147176
3968	3.921978489
3969	3.921790549
3970	3.921708903
3971	3.921626641
3972	3.9214804
3973	3.921320949
3974	3.921243264
3975	3.9211801
3976	3.921122301
3977	3.921059161
3978	3.920839838
3979	3.920655921
3980	3.920424188
3981	3.920367503
3982	3.920143762
3983	3.919879832
3984	3.91971229
3985	3.919497172
3986	3.919467485
3987	3.91934294
3988	3.919261898
3989	3.919039916
3990	3.918920046
3991	3.918702965
3992	3.91860641
3993	3.918388679
3994	3.918267512
3995	3.918212144
3996	3.918092221
3997	3.917999016
3998	3.917944737
3999	3.917841996
4000	3.917794613
4001	3.917705386
4002	3.917587257
4003	3.917376852
4004	3.917276164
4005	3.917133562
4006	3.917059072
4007	3.916982527
4008	3.916867035
4009	3.916448228
4010	3.916278036
4011	3.916135833
4012	3.915982847
4013	3.915745128
4014	3.915650863
4015	3.91547209
4016	3.915437844
4017	3.915384904
4018	3.915311566
4019	3.915261897
4020	3.915164864
4021	3.915094396
4022	3.914899372
4023	3.914728717
4024	3.914666315
4025	3.914590229
4026	3.914511427
4027	3.914334874
4028	3.914124229
4029	3.913951149
4030	3.913887929
4031	3.913734708
4032	3.913657729
4033	3.913150813
4034	3.91306248
4035	3.912984629
4036	3.912817768
4037	3.912755801
4038	3.912669167
4039	3.912552631
4040	3.912343811
4041	3.912238311
4042	3.912159813
4043	3.912053763
4044	3.911994473
4045	3.91196798
4046	3.911890638
4047	3.911699401
4048	3.91160475
4049	3.911549228
4050	3.911405432
4051	3.911330045
4052	3.911145092
4053	3.911014912
4054	3.910518148
4055	3.910348594
4056	3.910014021
4057	3.909941539
4058	3.909775089
4059	3.909698545
4060	3.909622659
4061	3.909567064
4062	3.909360605
4063	3.909304043
4064	3.909155167
4065	3.908952778
4066	3.908786458
4067	3.908317421
4068	3.908185592
4069	3.908021225
4070	3.907770821
4071	3.907588286
4072	3.907501149
4073	3.907337819
4074	3.907191647
4075	3.907062438
4076	3.906911071
4077	3.906734717
4078	3.906674107
4079	3.906502864
4080	3.906437385
4081	3.906289178
4082	3.906115412
4083	3.906021448
4084	3.90585852
4085	3.90576172
4086	3.905706157
4087	3.905616559
4088	3.905560456
4089	3.905484286
4090	3.905313869
4091	3.904853828
4092	3.904623109
4093	3.904550952
4094	3.904462893
4095	3.904403647
4096	3.904174423
4097	3.904129019
4098	3.904015159
4099	3.903847149
4100	3.90377837
4101	3.903665693
4102	3.903519781
4103	3.903068436
4104	3.902952547
4105	3.902852316
4106	3.902690375
4107	3.902502269
4108	3.902343484
4109	3.902285367
4110	3.902224257
4111	3.902163906
4112	3.902003336
4113	3.901975042
4114	3.901827762
4115	3.9016491
4116	3.901487853
4117	3.901414995
4118	3.901337099
4119	3.901237868
4120	3.901139587
4121	3.90098161
4122	3.900807071
4123	3.90066775
4124	3.900507832
4125	3.900321876
4126	3.900221708
4127	3.900167334
4128	3.900065113
4129	3.900020713
4130	3.899838774
4131	3.899765596
4132	3.899621782
4133	3.899357944
4134	3.899087016
4135	3.898981177
4136	3.898938031
4137	3.898672369
4138	3.898630084
4139	3.8982977
4140	3.898161036
4141	3.898048404
4142	3.897820489
4143	3.897677541
4144	3.897545247
4145	3.897380695
4146	3.897242491
4147	3.897080334
4148	3.896958396
4149	3.896827711
4150	3.896766662
4151	3.896608122
4152	3.896530092
4153	3.896488464
4154	3.896348734
4155	3.896216069
4156	3.896105932
4157	3.896006106
4158	3.895921214
4159	3.895791156
4160	3.895716921
4161	3.895601612
4162	3.895478829
4163	3.895152697
4164	3.8950993
4165	3.894941138
4166	3.894804813
4167	3.894743929
4168	3.894677761
4169	3.894537362
4170	3.894429849
4171	3.894356501
4172	3.894197469
4173	3.894041876
4174	3.8938767
4175	3.893801109
4176	3.893599509
4177	3.893441138
4178	3.893365734
4179	3.893228707
4180	3.893093167
4181	3.892975278
4182	3.892827826
4183	3.892694804
4184	3.892612593
4185	3.892404045
4186	3.892306274
4187	3.891895903
4188	3.89176847
4189	3.891727683
4190	3.891617039
4191	3.891488496
4192	3.891334642
4193	3.8911111
4194	3.89072722
4195	3.890583001
4196	3.890485766
4197	3.890291521
4198	3.890172272
4199	3.890115186
4200	3.889982538
4201	3.889795545
4202	3.889605087
4203	3.889343191
4204	3.889267091
4205	3.889065088
4206	3.888864456
4207	3.88869099
4208	3.888560903
4209	3.888502224
4210	3.888268512
4211	3.888128932
4212	3.887973117
4213	3.887883706
4214	3.887707288
4215	3.887649617
4216	3.887575986
4217	3.887372444
4218	3.887292162
4219	3.887264634
4220	3.887091661
4221	3.886690921
4222	3.886568392
4223	3.886340865
4224	3.886313837
4225	3.886233374
4226	3.88611323
4227	3.886045715
4228	3.885974332
4229	3.885720475
4230	3.88555097
4231	3.885456362
4232	3.885390484
4233	3.885221488
4234	3.885147895
4235	3.885008168
4236	3.884881818
4237	3.884822731
4238	3.884773315
4239	3.884676976
4240	3.884511153
4241	3.884429173
4242	3.884315544
4243	3.884189354
4244	3.884088583
4245	3.883895872
4246	3.883765906
4247	3.883601587
4248	3.883515651
4249	3.883397926
4250	3.88329469
4251	3.883046212
4252	3.882881341
4253	3.88277745
4254	3.882521186
4255	3.882271788
4256	3.882223236
4257	3.882061938
4258	3.881865773
4259	3.88178167
4260	3.881693923
4261	3.881212822
4262	3.881098557
4263	3.881023159
4264	3.880779619
4265	3.880618882
4266	3.880493848
4267	3.880309587
4268	3.880151481
4269	3.880039816
4270	3.879598124
4271	3.879436943
4272	3.879278957
4273	3.879186082
4274	3.879082809
4275	3.879005351
4276	3.878878838
4277	3.878755597
4278	3.878451607
4279	3.878335915
4280	3.878213861
4281	3.878089974
4282	3.877933751
4283	3.877695191
4284	3.877595811
4285	3.877503979
4286	3.877351484
4287	3.877254077
4288	3.877101088
4289	3.876866954
4290	3.876634162
4291	3.876404655
4292	3.876268709
4293	3.876197096
4294	3.876115737
4295	3.875970824
4296	3.875916594
4297	3.875803378
4298	3.875659973
4299	3.875582478
4300	3.87530447
4301	3.875182189
4302	3.875029259
4303	3.874938237
4304	3.874873043
4305	3.874735792
4306	3.87466713
4307	3.874512218
4308	3.874390025
4309	3.874247366
4310	3.874127596
4311	3.873996002
4312	3.873935319
4313	3.873545625
4314	3.873478074
4315	3.873353027
4316	3.873231563
4317	3.873115734
4318	3.873012818
4319	3.872920783
4320	3.872770644
4321	3.872706595
4322	3.87261729
4323	3.872491263
4324	3.872422158
4325	3.872378703
4326	3.872291179
4327	3.872075611
4328	3.871932249
4329	3.871862173
4330	3.871739111
4331	3.871537762
4332	3.871484593
4333	3.871290952
4334	3.871120934
4335	3.871031835
4336	3.870820787
4337	3.870477565
4338	3.870328442
4339	3.87025347
4340	3.870106078
4341	3.869914794
4342	3.869816951
4343	3.86961191
4344	3.869295403
4345	3.869133505
4346	3.868942088
4347	3.868607277
4348	3.868454658
4349	3.868323758
4350	3.868260147
4351	3.868113094
4352	3.868033632
4353	3.86794799
4354	3.867819655
4355	3.867642364
4356	3.867487186
4357	3.867134017
4358	3.867071122
4359	3.866926118
4360	3.866834964
4361	3.866452768
4362	3.866315609
4363	3.866200576
4364	3.866133188
4365	3.866027977
4366	3.865888371
4367	3.865831518
4368	3.865689708
4369	3.865605706
4370	3.865407205
4371	3.86529648
4372	3.8650524
4373	3.865009944
4374	3.864817786
4375	3.864581061
4376	3.864444908
4377	3.864382388
4378	3.864323973
4379	3.864200419
4380	3.864143139
4381	3.864002825
4382	3.863883172
4383	3.863687699
4384	3.86357741
4385	3.863443828
4386	3.863194289
4387	3.863127746
4388	3.863085646
4389	3.863004084
4390	3.862885739
4391	3.862812839
4392	3.862655539
4393	3.862516424
4394	3.86246071
4395	3.862331393
4396	3.862154701
4397	3.86178085
4398	3.86170776
4399	3.861599297
4400	3.861404194
4401	3.861337129
4402	3.86120171
4403	3.861099307
4404	3.860956507
4405	3.860762174
4406	3.860698701
4407	3.860568171
4408	3.860435248
4409	3.860264868
4410	3.860183672
4411	3.8598725
4412	3.859628115
4413	3.859306655
4414	3.859118882
4415	3.858973424
4416	3.858902096
4417	3.85884738
4418	3.85871722
4419	3.858638056
4420	3.85856422
4421	3.858326375
4422	3.858188387
4423	3.858022215
4424	3.857948954
4425	3.857786079
4426	3.857663896
4427	3.857480922
4428	3.857338615
4429	3.857205741
4430	3.857093841
4431	3.856968039
4432	3.856852653
4433	3.85673287
4434	3.856596373
4435	3.85648664
4436	3.856417207
4437	3.856339736
4438	3.856292487
4439	3.856169162
4440	3.856053166
4441	3.856011894
4442	3.855920886
4443	3.855851182
4444	3.855506819
4445	3.855372925
4446	3.85530337
4447	3.855231282
4448	3.855143114
4449	3.855070357
4450	3.854960701
4451	3.854784002
4452	3.854737724
4453	3.854564541
4454	3.854346305
4455	3.854309005
4456	3.854238236
4457	3.854170234
4458	3.854020458
4459	3.853944027
4460	3.853869783
4461	3.853772803
4462	3.853686399
4463	3.853620908
4464	3.853533557
4465	3.853479875
4466	3.853434033
4467	3.853046457
4468	3.852890825
4469	3.852797566
4470	3.852691713
4471	3.852608052
4472	3.852461781
4473	3.852392837
4474	3.85226168
4475	3.852135773
4476	3.852063936
4477	3.851911711
4478	3.851859387
4479	3.851787349
4480	3.851714016
4481	3.851648565
4482	3.851534307
4483	3.851405183
4484	3.851261954
4485	3.851143021
4486	3.851072513
4487	3.850807358
4488	3.850737086
4489	3.850670673
4490	3.850605017
4491	3.850468154
4492	3.850396443
4493	3.850167606
4494	3.850102663
4495	3.850039051
4496	3.84993265
4497	3.849896043
4498	3.849711357
4499	3.849560188
4500	3.849491399
4501	3.849332388
4502	3.849271915
4503	3.849148688
4504	3.849030787
4505	3.848918564
4506	3.848844745
4507	3.848730618
4508	3.848646349
4509	3.848595805
4510	3.848465131
4511	3.848297974
4512	3.848220334
4513	3.847853932
4514	3.847709843
4515	3.847634156
4516	3.847545779
4517	3.847431686
4518	3.847315344
4519	3.847270674
4520	3.847199074
4521	3.846776081
4522	3.846688695
4523	3.846652809
4524	3.846585171
4525	3.846541076
4526	3.846470668
4527	3.846378728
4528	3.846295447
4529	3.846186933
4530	3.846123022
4531	3.846087863
4532	3.846015114
4533	3.845903257
4534	3.845659697
4535	3.845575706
4536	3.845512181
4537	3.845307063
4538	3.845235679
4539	3.845145481
4540	3.844784805
4541	3.844727629
4542	3.844645767
4543	3.844230285
4544	3.844128973
4545	3.844026706
4546	3.843648092
4547	3.843498191
4548	3.843090877
4549	3.842790485
4550	3.842728051
4551	3.842616303
4552	3.842501656
4553	3.84232084
4554	3.842105485
4555	3.842039873
4556	3.84197587
4557	3.841888955
4558	3.841820103
4559	3.841773131
4560	3.841723111
4561	3.841643274
4562	3.841575764
4563	3.841443771
4564	3.841264194
4565	3.841218162
4566	3.841127929
4567	3.84104475
4568	3.840943161
4569	3.840786684
4570	3.840714218
4571	3.840594091
4572	3.840477124
4573	3.840397723
4574	3.840311821
4575	3.840277325
4576	3.840167689
4577	3.840047005
4578	3.839786525
4579	3.839710773
4580	3.839614256
4581	3.839506852
4582	3.839458272
4583	3.839293768
4584	3.839025403
4585	3.8389188
4586	3.83864566
4587	3.838435537
4588	3.838246432
4589	3.838064964
4590	3.837889549
4591	3.837799891
4592	3.837593633
4593	3.837533045
4594	3.837365677
4595	3.837172322
4596	3.83703594
4597	3.836985234
4598	3.836800261
4599	3.836667024
4600	3.836586317
4601	3.836547376
4602	3.836417488
4603	3.836299449
4604	3.836122602
4605	3.836018655
4606	3.835908844
4607	3.835797214
4608	3.835725387
4609	3.83565881
4610	3.835370692
4611	3.83528909
4612	3.835182212
4613	3.834916785
4614	3.834792032
4615	3.834673482
4616	3.83441326
4617	3.8342989
4618	3.833967607
4619	3.833885337
4620	3.833770133
4621	3.833711131
4622	3.833646649
4623	3.833321936
4624	3.833168269
4625	3.833100541
4626	3.832943131
4627	3.832813377
4628	3.832714661
4629	3.832670747
4630	3.832605372
4631	3.832489986
4632	3.832143667
4633	3.83203892
4634	3.831820196
4635	3.831662478
4636	3.831538257
4637	3.831468053
4638	3.831382175
4639	3.831217552
4640	3.8310195
4641	3.830806055
4642	3.830690482
4643	3.830652657
4644	3.830561363
4645	3.830497469
4646	3.830343433
4647	3.830166828
4648	3.830064754
4649	3.830016361
4650	3.82971749
4651	3.829661306
4652	3.829507326
4653	3.829346141
4654	3.82915256
4655	3.829105212
4656	3.829029371
4657	3.82891806
4658	3.828854134
4659	3.828682549
4660	3.828531537
4661	3.828462209
4662	3.828376852
4663	3.828241353
4664	3.828207472
4665	3.828116989
4666	3.828068862
4667	3.827891629
4668	3.827844065
4669	3.827760655
4670	3.827592639
4671	3.82756245
4672	3.82740555
4673	3.827360071
4674	3.827255846
4675	3.827176266
4676	3.82710848
4677	3.8268185
4678	3.826755723
4679	3.826712964
4680	3.826346726
4681	3.826279928
4682	3.826216415
4683	3.826149383
4684	3.826082878
4685	3.826021498
4686	3.825953325
4687	3.825895282
4688	3.825558288
4689	3.825423523
4690	3.825368763
4691	3.825270543
4692	3.825222913
4693	3.825158731
4694	3.825031089
4695	3.824905955
4696	3.824778636
4697	3.824653686
4698	3.824571611
4699	3.82449056
4700	3.824342522
4701	3.824278824
4702	3.824166016
4703	3.82408644
4704	3.823983139
4705	3.823889529
4706	3.82383222
4707	3.823786228
4708	3.823663137
4709	3.82337299
4710	3.823257455
4711	3.823148597
4712	3.823085943
4713	3.822966302
4714	3.822866786
4715	3.822754936
4716	3.822605223
4717	3.822494815
4718	3.822349896
4719	3.822037839
4720	3.821967369
4721	3.821871643
4722	3.821517863
4723	3.821193179
4724	3.821149621
4725	3.820927507
4726	3.820730342
4727	3.820685408
4728	3.820578969
4729	3.820466638
4730	3.820382727
4731	3.82031922
4732	3.820277443
4733	3.820220381
4734	3.820150741
4735	3.820036707
4736	3.819834829
4737	3.81971861
4738	3.819535242
4739	3.819428849
4740	3.819364046
4741	3.819293083
4742	3.819008004
4743	3.818834393
4744	3.818725322
4745	3.818563503
4746	3.81825726
4747	3.818098602
4748	3.817992077
4749	3.817874668
4750	3.817785341
4751	3.817595794
4752	3.817551796
4753	3.81743955
4754	3.817287399
4755	3.817133764
4756	3.817071877
4757	3.817030567
4758	3.816720558
4759	3.816675765
4760	3.81664007
4761	3.816579525
4762	3.816531906
4763	3.816450311
4764	3.816336448
4765	3.815983195
4766	3.815735648
4767	3.815670506
4768	3.815613686
